,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Cov,Tag_Date,Min_Press_In,Max_Press_In,Median
0,0.29412045205283,0.23403748032998,0.23289304277335,0.23346526155167,0.23460969910829,0.23403748032998,0.29412045205283,0.23403748032998,0.23346526155167,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.0,2017-08-25 00:28:25,-0.11058127890897,-0.0087263363692719,-0.060607505602976
1,0.23403748032998,0.23289304277335,0.23346526155167,0.23460969910829,0.23403748032998,0.29412045205283,0.23403748032998,0.23346526155167,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.0,2017-08-25 00:43:30,-0.070144485241524,-0.059653807639120995,-0.06489914644032249
2,0.23289304277335,0.23346526155167,0.23460969910829,0.23403748032998,0.29412045205283,0.23403748032998,0.23346526155167,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.0,2017-08-25 05:13:16,-0.070144485241524,-0.059653807639120995,-0.06489914644032249
3,0.23346526155167,0.23460969910829,0.23403748032998,0.29412045205283,0.23403748032998,0.23346526155167,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.0,2017-08-25 05:13:45,-0.070144485241524,-0.059653807639120995,-0.06489914644032249
4,0.23460969910829,0.23403748032998,0.29412045205283,0.23403748032998,0.23346526155167,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.0,2017-08-25 05:17:25,-0.070144485241524,-0.059653807639120995,-0.06489914644032249
5,0.23403748032998,0.29412045205283,0.23403748032998,0.23346526155167,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.0,2017-08-25 05:18:49,-0.070144485241524,-0.059653807639120995,-0.06489914644032249
6,0.29412045205283,0.23403748032998,0.23346526155167,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.53502455772257,0.0,2017-08-25 11:42:22,-0.070144485241524,-0.059653807639120995,-0.06489914644032249
7,0.23403748032998,0.23346526155167,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.53502455772257,0.65461828238997,0.0,2017-08-25 11:42:23,-0.070144485241524,-0.042677983882503996,-0.059653807639120995
8,0.23346526155167,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.53502455772257,0.65461828238997,0.35420342377569,0.0,2017-08-25 11:42:28,-0.059653807639120995,-0.042677983882503996,-0.0511658957608125
9,0.29412045205283,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.53502455772257,0.65461828238997,0.35420342377569,0.4749415859997101,0.0,2017-08-25 11:42:31,-0.059653807639120995,-0.042677983882503996,-0.0511658957608125
10,0.23403748032998,0.23403748032998,0.41428639549855,0.59453531066711,0.35420342377569,0.29412045205283,0.23403748032998,0.29412045205283,0.7147012541128199,1.07519908445,1.7366839921797,1.4368413523437,1.6777454580134,1.1965094654523,1.0763435220066,1.316675408898,1.016832769062,1.1358542749511,0.8960946068380099,0.71584569166945,0.65519050116828,0.7759286633923,0.59510752944542,0.4743693672214,0.65461828238997,0.53502455772257,0.65461828238997,0.35420342377569,0.4749415859997101,0.53445233894426,0.0,2017-08-25 11:42:32,-0.059653807639120995,-0.032378045872872,-0.042677983882503996
