0.41485861427686	0.83543941633685	0.53502455772257	0.41485861427686	0.71527347289114	0.65519050116828	0.47494158599971	0.65519050116828	0.47494158599971	0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0
0.83543941633685	0.53502455772257	0.41485861427686	0.71527347289114	0.65519050116828	0.47494158599971	0.65519050116828	0.47494158599971	0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0.76219541271279	0
0.53502455772257	0.41485861427686	0.71527347289114	0.65519050116828	0.47494158599971	0.65519050116828	0.47494158599971	0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0.76219541271279	0.48066377378284	0
0.41485861427686	0.71527347289114	0.65519050116828	0.47494158599971	0.65519050116828	0.47494158599971	0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0.76219541271279	0.48066377378284	0.59052977921892	0
0.71527347289114	0.65519050116828	0.47494158599971	0.65519050116828	0.47494158599971	0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0.76219541271279	0.48066377378284	0.59052977921892	0.65519050116828	0
0.65519050116828	0.47494158599971	0.65519050116828	0.47494158599971	0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0.76219541271279	0.48066377378284	0.59052977921892	0.65519050116828	0.47494158599971	0
0.47494158599971	0.65519050116828	0.47494158599971	0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0.76219541271279	0.48066377378284	0.59052977921892	0.65519050116828	0.47494158599971	0.41485861427686	0
0.65519050116828	0.47494158599971	0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0.76219541271279	0.48066377378284	0.59052977921892	0.65519050116828	0.47494158599971	0.41485861427686	0.53502455772257	0
0.47494158599971	0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0.76219541271279	0.48066377378284	0.59052977921892	0.65519050116828	0.47494158599971	0.41485861427686	0.53502455772257	0.47494158599971	0
0.65519050116828	0.77363978827905	0.4211530208383	0.59110199799723	0.77363978827905	0.59739640455868	0.7135568165562	0.65633493872491	0.4789471174479	0.59224643555386	0.47780267989128	0.65004053216346	0.59567974822374	0.47723046111297	0.59224643555386	0.53674121405751	0.59224643555386	0.5361689952792	0.5939630918888	0.53674121405751	0.47723046111297	0.76219541271279	0.48066377378284	0.59052977921892	0.65519050116828	0.47494158599971	0.41485861427686	0.53502455772257	0.47494158599971	0.41485861427686	0
